Order_ID,User_ID,User_Name,City,Restaurant_Name,Cuisine_Type,Order_Amount,Tip_Amount,Delivery_Time_Mins,Order_Date,Year,Month,Day_of_Week,Payment_Method,Order_Count_Year
ORD_001000,USER_0380,Pooja Joshi,Pune,Behrouz Biryani,Biryani,827.66,149.11,51.0,2023-11-06,2023,11,Monday,UPI,3
ORD_001001,USER_0424,Arjun Patel,Mumbai,Natural Ice Cream,Desserts,431.27,84.58,41.0,2023-12-27,2023,12,Wednesday,Cash,4
ORD_001002,USER_0181,Meera Verma,Bhopal,Delhi Chaat,Street Food,85.38,11.22,,2024-01-18,2024,1,Thursday,Debit Card,4
ORD_001003,USER_0676,Pooja Singh,Nagpur,Natural Ice Cream,Desserts,348.15,62.16,25.0,2024-12-19,2024,12,Thursday,Cash,5
ORD_001004,USER_0092,Kavya Joshi,Pune,Amritsari Haveli,North Indian,262.21,37.65,54.0,2024-02-26,2024,2,Monday,Cash,7
ORD_001005,USER_0649,Rahul Sharma,Chandigarh,Pani Puri Wala,Street Food,211.17,37.54,33.0,2024-08-18,2024,8,Sunday,Credit Card,5
ORD_001006,USER_0796,Sanjay Rao,Lucknow,Pani Puri Wala,Street Food,72.9,14.04,42.0,2024-01-26,2024,1,Friday,UPI,5
ORD_001007,USER_0423,Rohit Kumar,Lucknow,Keventers,Desserts,412.88,37.22,36.0,2024-01-19,2024,1,Friday,Debit Card,6
ORD_001008,USER_0425,Anjali Kumar,Lucknow,Pizza Hut,Italian,329.41,0.0,43.0,2024-02-29,2024,2,Thursday,Wallet,1
ORD_001009,USER_0760,Rohit Singh,Jaipur,Biryani Blues,Biryani,871.41,75.18,45.0,2023-06-24,2023,6,Saturday,Credit Card,6
ORD_001010,USER_0632,Ananya Verma,Ahmedabad,Keventers,Desserts,271.64,29.49,31.0,2024-08-14,2024,8,Wednesday,UPI,1
ORD_001011,USER_0326,Riya Singh,Mumbai,Chowmein Corner,Chinese,294.81,37.04,60.0,2023-08-25,2023,8,Friday,Wallet,3
ORD_001012,USER_0402,Kavya Reddy,Jaipur,Wendy's,Fast Food,576.92,0.0,25.0,2023-06-12,2023,6,Monday,Cash,4
ORD_001013,USER_0448,Amit Rao,Jaipur,Amritsari Haveli,North Indian,216.69,40.76,25.0,2023-06-06,2023,6,Tuesday,Wallet,7
ORD_001014,USER_0392,Sneha Kumar,Pune,Dhaba Express,North Indian,580.68,45.28,34.0,2024-04-09,2024,4,Tuesday,Debit Card,7
ORD_001015,USER_0199,Pooja Nair,Ahmedabad,Pasta Street,Italian,893.33,0.0,29.0,2023-09-24,2023,9,Sunday,Cash,4
ORD_001016,USER_0654,Sanjay Rao,Indore,Saravana Bhavan,South Indian,378.16,0.0,29.0,2024-04-15,2024,4,Monday,Debit Card,5
ORD_001017,USER_0269,Neha Patel,Kolkata,Wok & Roll,Chinese,472.41,83.02,45.0,2023-03-21,2023,3,Tuesday,Cash,2
ORD_001018,USER_0503,Meera Singh,Bangalore,Delhi Darbar,North Indian,491.91,40.11,46.0,2023-03-17,2023,3,Friday,UPI,3
ORD_001019,USER_0322,Pooja Kumar,Bhopal,Golgappa House,Street Food,109.75,16.35,60.0,2023-07-04,2023,7,Tuesday,Wallet,3
ORD_001020,USER_0033,Arun Gupta,Surat,Udipi Kitchen,South Indian,245.17,32.36,30.0,2023-12-22,2023,12,Friday,Wallet,5
ORD_001021,USER_0760,Rohit Singh,Jaipur,McDonald's,Fast Food,422.75,53.98,29.0,2023-07-17,2023,7,Monday,Credit Card,6
ORD_001022,USER_0374,Rahul Patel,Surat,Dosa Plaza,South Indian,198.26,0.0,28.0,2023-01-31,2023,1,Tuesday,Debit Card,3
ORD_001023,USER_0281,Arjun Reddy,Delhi,Golgappa House,Street Food,119.71,11.27,51.0,2023-04-05,2023,4,Wednesday,UPI,4
ORD_001024,USER_0525,Rajesh Patel,Jaipur,Baskin Robbins,Desserts,169.18,30.98,37.0,2023-09-14,2023,9,Thursday,UPI,2
ORD_001025,USER_0106,Meera Kumar,Hyderabad,Burger King,Fast Food,579.19,105.66,47.0,2023-07-30,2023,7,Sunday,Wallet,3
ORD_001026,USER_0766,Riya Gupta,Bangalore,KFC,Fast Food,198.4,15.86,42.0,2024-09-29,2024,9,Sunday,Debit Card,2
ORD_001027,USER_0648,Kavya Reddy,Kolkata,Chennai Express,South Indian,366.83,32.27,46.0,2023-06-21,2023,6,Wednesday,Debit Card,5
ORD_001028,USER_0619,Rohit Patel,Nagpur,Hyderabadi House,Biryani,280.25,32.06,31.0,2023-01-31,2023,1,Tuesday,Debit Card,5
ORD_001029,USER_0252,Kavya Nair,Delhi,Dosa Plaza,South Indian,211.5,0.0,40.0,2024-11-03,2024,11,Sunday,Cash,5
ORD_001030,USER_0010,Rahul Nair,Delhi,Behrouz Biryani,Biryani,349.64,34.35,34.0,2023-12-03,2023,12,Sunday,Wallet,4
ORD_001031,USER_0068,Kavya Joshi,Nagpur,Natural Ice Cream,Desserts,184.87,0.0,55.0,2024-09-08,2024,9,Sunday,Debit Card,6
ORD_001032,USER_0734,Ananya Gupta,Jaipur,Madras Cafe,South Indian,226.53,22.12,40.0,2024-10-23,2024,10,Wednesday,Credit Card,1
ORD_001033,USER_0202,Anjali Singh,Nagpur,Delhi Darbar,North Indian,228.08,0.0,27.0,2024-05-25,2024,5,Saturday,Cash,1
ORD_001034,USER_0464,Anjali Gupta,Hyderabad,Szechuan Kitchen,Chinese,516.03,0.0,21.0,2023-12-01,2023,12,Friday,Debit Card,5
ORD_001035,USER_0019,Amit Joshi,Surat,Delhi Darbar,North Indian,278.63,15.48,54.0,2023-10-19,2023,10,Thursday,Wallet,1
ORD_001036,USER_0041,Ananya Kumar,Surat,Behrouz Biryani,Biryani,528.93,59.38,39.0,2023-03-13,2023,3,Monday,Debit Card,3
ORD_001037,USER_0325,Rohit Sharma,Chennai,Hyderabadi House,Biryani,589.52,83.62,45.0,2023-03-23,2023,3,Thursday,Debit Card,3
ORD_001038,USER_0714,Divya Reddy,Jaipur,Delhi Chaat,Street Food,243.43,0.0,43.0,2024-10-18,2024,10,Friday,Wallet,4
ORD_001039,USER_0106,Meera Kumar,Hyderabad,Dhaba Express,North Indian,695.27,0.0,40.0,2023-02-18,2023,2,Saturday,UPI,3
ORD_001040,USER_0232,Divya Patel,Lucknow,Wok & Roll,Chinese,575.85,99.29,54.0,2023-07-15,2023,7,Saturday,Cash,3
ORD_001041,USER_0705,Divya Reddy,Chennai,Punjabi Tadka,North Indian,266.48,16.32,41.0,2023-02-14,2023,2,Tuesday,Wallet,5
ORD_001042,USER_0389,Meera Verma,Nagpur,Burger King,Fast Food,412.55,0.0,40.0,2023-05-22,2023,5,Monday,Credit Card,3
ORD_001043,USER_0772,Pooja Nair,Ahmedabad,Giani's,Desserts,148.95,20.36,51.0,2024-11-15,2024,11,Friday,Debit Card,3
ORD_001044,USER_0330,Arun Verma,Chennai,Golgappa House,Street Food,102.76,0.0,25.0,2023-04-05,2023,4,Wednesday,Debit Card,7
ORD_001045,USER_0572,Kavya Reddy,Delhi,Dominos,Italian,370.22,21.86,20.0,2024-12-12,2024,12,Thursday,Credit Card,8
ORD_001046,USER_0480,Kavya Reddy,Kolkata,Baskin Robbins,Desserts,141.81,0.0,57.0,2024-05-14,2024,5,Tuesday,Wallet,5
ORD_001047,USER_0527,Rajesh Gupta,Indore,Biryani Blues,Biryani,517.82,0.0,52.0,2024-12-26,2024,12,Thursday,Cash,2
ORD_001048,USER_0134,Arun Verma,Mumbai,La Pino'z,Italian,1177.56,149.57,45.0,2024-01-30,2024,1,Tuesday,Credit Card,2
ORD_001049,USER_0071,Suresh Singh,Surat,Subway,Fast Food,458.82,62.67,26.0,2023-06-18,2023,6,Sunday,Credit Card,7
ORD_001050,USER_0473,Arun Joshi,Ahmedabad,Saravana Bhavan,South Indian,104.98,9.45,50.0,2023-09-04,2023,9,Monday,Wallet,5
ORD_001051,USER_0464,Anjali Gupta,Hyderabad,Biryani Blues,Biryani,848.85,0.0,47.0,2023-05-02,2023,5,Tuesday,Credit Card,5
ORD_001052,USER_0155,Sanjay Verma,Bangalore,Cream Stone,Desserts,303.17,0.0,37.0,2024-03-17,2024,3,Sunday,Debit Card,1
ORD_001053,USER_0101,Amit Sharma,Chandigarh,Delhi Darbar,North Indian,316.36,0.0,31.0,2024-03-08,2024,3,Friday,Wallet,3
ORD_001054,USER_0283,Neha Verma,Lucknow,Pani Puri Wala,Street Food,71.84,0.0,35.0,2024-03-19,2024,3,Tuesday,Cash,4
ORD_001055,USER_0225,Riya Nair,Lucknow,Saravana Bhavan,South Indian,272.57,0.0,54.0,2023-02-06,2023,2,Monday,Cash,3
ORD_001056,USER_0283,Neha Verma,Lucknow,Italian Bistro,Italian,944.24,,37.0,2024-12-17,2024,12,Tuesday,UPI,4
ORD_001057,USER_0211,Kavya Kumar,Lucknow,Dragon House,Chinese,536.6,50.01,20.0,2023-12-22,2023,12,Friday,Cash,3
ORD_001058,USER_0190,Amit Singh,Nagpur,Bombay Street,Street Food,97.72,5.9,31.0,2024-12-05,2024,12,Thursday,Debit Card,3
ORD_001059,USER_0467,Ananya Sharma,Bhopal,Wok & Roll,Chinese,463.57,35.52,36.0,2024-11-13,2024,11,Wednesday,Cash,2
ORD_001060,USER_0175,Sneha Patel,Kolkata,Amritsari Haveli,North Indian,781.72,96.34,35.0,2023-12-27,2023,12,Wednesday,UPI,3
ORD_001061,USER_0113,Pooja Joshi,Hyderabad,Punjab Grill,North Indian,608.03,0.0,34.0,2024-08-03,2024,8,Saturday,Wallet,4
ORD_001062,USER_0516,Vikram Nair,Lucknow,Dragon House,Chinese,295.0,29.6,51.0,2023-04-07,2023,4,Friday,Debit Card,4
ORD_001063,USER_0559,Neha Joshi,Bangalore,Subway,Fast Food,313.93,0.0,42.0,2023-09-17,2023,9,Sunday,Debit Card,3
ORD_001064,USER_0728,Kavya Gupta,Pune,Lucknowi Biryani,Biryani,799.87,111.47,27.0,2024-11-10,2024,11,Sunday,Debit Card,5
ORD_001065,USER_0703,Amit Nair,Mumbai,Dhaba Express,North Indian,713.76,50.85,51.0,2024-02-25,2024,2,Sunday,Cash,4
ORD_001066,USER_0251,Anjali Patel,Surat,Natural Ice Cream,Desserts,397.75,0.0,44.0,2023-07-31,2023,7,Monday,Cash,7
ORD_001067,USER_0281,Arjun Reddy,Delhi,Pani Puri Wala,Street Food,103.06,18.88,45.0,2023-06-29,2023,6,Thursday,Wallet,4
ORD_001068,USER_0428,Rahul Joshi,Ahmedabad,KFC,Fast Food,168.49,17.1,59.0,2023-07-15,2023,7,Saturday,Cash,2
ORD_001069,USER_0444,Arun Verma,Mumbai,Pani Puri Wala,Street Food,107.68,13.44,29.0,2023-12-22,2023,12,Friday,UPI,2
ORD_001070,USER_0698,Sanjay Gupta,Ahmedabad,Szechuan Kitchen,Chinese,530.71,50.71,38.0,2023-10-24,2023,10,Tuesday,Cash,4
ORD_001071,USER_0302,Neha Verma,Bangalore,Delhi Darbar,North Indian,330.4,22.64,51.0,2023-02-11,2023,2,Saturday,Debit Card,1
ORD_001072,USER_0006,Divya Sharma,Lucknow,Natural Ice Cream,Desserts,433.64,0.0,28.0,2024-11-07,2024,11,Thursday,Debit Card,4
ORD_001073,USER_0291,Ananya Reddy,Kolkata,Wok & Roll,Chinese,371.8,29.56,57.0,2024-12-31,2024,12,Tuesday,Cash,8
ORD_001074,USER_0298,Kavya Joshi,Ahmedabad,Pizza Hut,Italian,1139.64,,60.0,2024-04-29,2024,4,Monday,UPI,3
ORD_001075,USER_0433,Arun Patel,Delhi,Keventers,Desserts,468.08,35.57,47.0,2023-09-25,2023,9,Monday,Debit Card,5
ORD_001076,USER_0593,Pooja Patel,Chandigarh,Dragon House,Chinese,311.06,29.6,25.0,2023-09-14,2023,9,Thursday,Debit Card,9
ORD_001077,USER_0581,Anjali Verma,Lucknow,Pani Puri Wala,Street Food,125.19,14.46,28.0,2023-07-07,2023,7,Friday,Wallet,3
ORD_001078,USER_0453,Karan Rao,Chennai,Lucknowi Biryani,Biryani,698.82,79.77,46.0,2024-12-02,2024,12,Monday,UPI,6
ORD_001079,USER_0473,Arun Joshi,Ahmedabad,Amritsari Haveli,North Indian,774.5,126.54,59.0,2023-01-28,2023,1,Saturday,Debit Card,5
ORD_001080,USER_0249,Arun Kumar,Bangalore,Paradise Biryani,Biryani,580.29,54.55,45.0,2024-09-27,2024,9,Friday,Credit Card,6
ORD_001081,USER_0413,Sneha Nair,Ahmedabad,Delhi Darbar,North Indian,476.13,0.0,23.0,2024-06-14,2024,6,Friday,Debit Card,3
ORD_001082,USER_0666,Neha Joshi,Bangalore,Udipi Kitchen,South Indian,129.22,0.0,50.0,2024-08-31,2024,8,Saturday,Debit Card,2
ORD_001083,USER_0063,Arun Nair,Jaipur,Madras Cafe,South Indian,253.25,39.31,53.0,2024-11-21,2024,11,Thursday,Credit Card,6
ORD_001084,USER_0576,Sanjay Joshi,Jaipur,Golgappa House,Street Food,229.01,16.77,60.0,2023-08-17,2023,8,Thursday,Debit Card,5
ORD_001085,USER_0737,Rahul Reddy,Pune,Delhi Darbar,North Indian,612.66,,20.0,2024-09-30,2024,9,Monday,Credit Card,4
ORD_001086,USER_0619,Rohit Patel,Nagpur,Madras Cafe,South Indian,174.16,0.0,21.0,2023-04-10,2023,4,Monday,Wallet,5
ORD_001087,USER_0455,Karan Sharma,Chennai,Keventers,Desserts,219.97,17.07,35.0,2023-05-05,2023,5,Friday,Wallet,6
ORD_001088,USER_0267,Suresh Reddy,Surat,Pani Puri Wala,Street Food,136.47,10.61,35.0,2023-05-07,2023,5,Sunday,Credit Card,6
ORD_001089,USER_0524,Sanjay Rao,Ahmedabad,Pasta Street,Italian,561.03,108.76,51.0,2024-05-06,2024,5,Monday,Debit Card,6
ORD_001090,USER_0684,Pooja Patel,Hyderabad,Subway,Fast Food,463.94,0.0,46.0,2024-01-31,2024,1,Wednesday,UPI,2
ORD_001091,USER_0152,Riya Patel,Ahmedabad,Punjabi Tadka,North Indian,272.08,37.3,22.0,2024-04-13,2024,4,Saturday,Wallet,2
ORD_001092,USER_0456,Anjali Reddy,Chandigarh,Punjabi Tadka,North Indian,480.74,44.0,30.0,2023-05-23,2023,5,Tuesday,Debit Card,4
ORD_001093,USER_0513,Meera Joshi,Indore,La Pino'z,Italian,772.55,58.85,29.0,2024-12-24,2024,12,Tuesday,Debit Card,3
ORD_001094,USER_0672,Vikram Reddy,Lucknow,Hyderabadi House,Biryani,394.84,37.68,45.0,2023-05-24,2023,5,Wednesday,Cash,7
ORD_001095,USER_0661,Arun Nair,Ahmedabad,Delhi Chaat,Street Food,171.17,0.0,52.0,2024-04-28,2024,4,Sunday,Wallet,5
ORD_001096,USER_0266,Neha Singh,Mumbai,Mainland China,Chinese,679.84,96.96,45.0,2024-08-25,2024,8,Sunday,Cash,3
ORD_001097,USER_0047,Sanjay Kumar,Kolkata,Dhaba Express,North Indian,257.92,0.0,50.0,2023-08-26,2023,8,Saturday,Debit Card,5
ORD_001098,USER_0779,Suresh Joshi,Nagpur,Dominos,Italian,1109.81,0.0,44.0,2023-04-18,2023,4,Tuesday,UPI,6
ORD_001099,USER_0066,Ananya Verma,Bhopal,Amritsari Haveli,North Indian,268.68,16.37,43.0,2023-09-14,2023,9,Thursday,Wallet,6
ORD_001100,USER_0647,Priya Nair,Chandigarh,Dhaba Express,North Indian,264.6,18.52,60.0,2023-11-25,2023,11,Saturday,Wallet,6
ORD_001101,USER_0570,Arjun Singh,Chennai,Dominos,Italian,741.99,62.2,30.0,2023-09-16,2023,9,Saturday,UPI,3
ORD_001102,USER_0542,Anjali Singh,Nagpur,Pizza Hut,Italian,321.82,20.74,22.0,2024-08-19,2024,8,Monday,Credit Card,5
ORD_001103,USER_0006,Divya Sharma,Lucknow,Hyderabadi House,Biryani,582.61,0.0,31.0,2024-08-04,2024,8,Sunday,Wallet,4
ORD_001104,USER_0509,Rohit Kumar,Jaipur,Dominos,Italian,1044.82,108.11,,2024-08-07,2024,8,Wednesday,Credit Card,5
ORD_001105,USER_0069,Anjali Reddy,Jaipur,Delhi Chaat,Street Food,125.22,0.0,25.0,2024-10-02,2024,10,Wednesday,Credit Card,4
ORD_001106,USER_0530,Amit Kumar,Lucknow,McDonald's,Fast Food,374.42,0.0,54.0,2023-05-01,2023,5,Monday,Debit Card,3
ORD_001107,USER_0024,Sneha Joshi,Delhi,La Pino'z,Italian,651.38,117.81,30.0,2023-09-15,2023,9,Friday,Debit Card,6
ORD_001108,USER_0077,Suresh Sharma,Lucknow,Italian Bistro,Italian,750.04,43.88,27.0,2024-09-17,2024,9,Tuesday,Wallet,3
ORD_001109,USER_0483,Neha Singh,Jaipur,McDonald's,Fast Food,302.12,0.0,41.0,2023-02-03,2023,2,Friday,Cash,5
ORD_001110,USER_0143,Suresh Nair,Bhopal,Italian Bistro,Italian,1131.76,205.69,35.0,2023-12-04,2023,12,Monday,UPI,4
ORD_001111,USER_0075,Vikram Gupta,Lucknow,Punjabi Tadka,North Indian,769.94,109.23,25.0,2023-03-14,2023,3,Tuesday,Wallet,5
ORD_001112,USER_0491,Arjun Joshi,Chandigarh,Mainland China,Chinese,296.83,24.87,42.0,2023-02-12,2023,2,Sunday,UPI,4
ORD_001113,USER_0490,Kavya Nair,Chandigarh,Burger King,Fast Food,569.06,0.0,32.0,2023-01-22,2023,1,Sunday,Wallet,5
ORD_001114,USER_0623,Sanjay Kumar,Surat,Keventers,Desserts,292.87,31.22,28.0,2024-07-19,2024,7,Friday,UPI,4
ORD_001115,USER_0719,Divya Patel,Bangalore,Cream Stone,Desserts,146.23,0.0,59.0,2023-05-22,2023,5,Monday,Debit Card,6
ORD_001116,USER_0361,Sanjay Sharma,Chandigarh,La Pino'z,Italian,1126.26,0.0,25.0,2024-03-23,2024,3,Saturday,Wallet,4
ORD_001117,USER_0011,Rohit Nair,Lucknow,Pasta Street,Italian,811.24,42.37,35.0,2024-07-03,2024,7,Wednesday,Cash,5
ORD_001118,USER_0079,Meera Sharma,Bangalore,Dhaba Express,North Indian,308.36,,42.0,2024-03-25,2024,3,Monday,Wallet,5
ORD_001119,USER_0671,Arjun Gupta,Bhopal,La Pino'z,Italian,845.51,57.8,24.0,2023-05-13,2023,5,Saturday,Cash,8
ORD_001120,USER_0257,Rahul Sharma,Jaipur,Pasta Street,Italian,961.7,180.09,34.0,2024-12-23,2024,12,Monday,UPI,3
ORD_001121,USER_0731,Anjali Singh,Jaipur,KFC,Fast Food,281.71,36.35,37.0,2024-07-18,2024,7,Thursday,Debit Card,2
ORD_001122,USER_0715,Riya Reddy,Mumbai,Saravana Bhavan,South Indian,370.13,53.03,37.0,2023-12-21,2023,12,Thursday,Cash,9
ORD_001123,USER_0209,Neha Kumar,Jaipur,Szechuan Kitchen,Chinese,387.22,26.49,29.0,2023-08-25,2023,8,Friday,Cash,2
ORD_001124,USER_0241,Anjali Rao,Chennai,Delhi Chaat,Street Food,54.26,4.91,57.0,2023-04-27,2023,4,Thursday,UPI,3
ORD_001125,USER_0308,Ananya Sharma,Ahmedabad,Saravana Bhavan,South Indian,356.37,18.83,44.0,2023-10-13,2023,10,Friday,UPI,5
ORD_001126,USER_0455,Karan Sharma,Chennai,Dhaba Express,North Indian,427.6,55.53,39.0,2023-07-30,2023,7,Sunday,Cash,6
ORD_001127,USER_0555,Divya Verma,Mumbai,Behrouz Biryani,Biryani,728.13,126.86,36.0,2024-09-15,2024,9,Sunday,Wallet,3
ORD_001128,USER_0222,Sneha Rao,Pune,Punjabi Tadka,North Indian,460.45,73.39,23.0,2024-09-28,2024,9,Saturday,Cash,3
ORD_001129,USER_0567,Neha Rao,Kolkata,Natural Ice Cream,Desserts,285.4,38.6,53.0,2024-07-01,2024,7,Monday,Debit Card,4
ORD_001130,USER_0167,Amit Kumar,Pune,Giani's,Desserts,152.75,0.0,37.0,2023-09-01,2023,9,Friday,Cash,2
ORD_001131,USER_0256,Rohit Singh,Jaipur,KFC,Fast Food,327.57,34.15,36.0,2024-08-07,2024,8,Wednesday,Wallet,6
ORD_001132,USER_0013,Arun Rao,Bangalore,Udipi Kitchen,South Indian,298.23,52.83,48.0,2024-08-05,2024,8,Monday,UPI,6
ORD_001133,USER_0018,Sanjay Patel,Chandigarh,Chaat Corner,Street Food,57.4,8.36,55.0,2024-04-22,2024,4,Monday,Credit Card,3
ORD_001134,USER_0419,Karan Joshi,Surat,Amritsari Haveli,North Indian,365.87,35.53,24.0,2023-03-23,2023,3,Thursday,UPI,3
ORD_001135,USER_0185,Sanjay Singh,Indore,KFC,Fast Food,541.07,0.0,60.0,2023-09-23,2023,9,Saturday,Credit Card,1
ORD_001136,USER_0151,Riya Sharma,Chennai,Dhaba Express,North Indian,592.76,0.0,52.0,2023-04-28,2023,4,Friday,UPI,4
ORD_001137,USER_0594,Neha Reddy,Nagpur,Behrouz Biryani,Biryani,702.15,0.0,36.0,2024-07-20,2024,7,Saturday,Debit Card,5
ORD_001138,USER_0017,Vikram Kumar,Surat,Lucknowi Biryani,Biryani,620.41,38.23,48.0,2023-02-15,2023,2,Wednesday,Cash,6
ORD_001139,USER_0524,Sanjay Rao,Ahmedabad,Dosa Plaza,South Indian,197.74,34.29,46.0,2023-07-28,2023,7,Friday,Cash,4
ORD_001140,USER_0658,Ananya Gupta,Delhi,Natural Ice Cream,Desserts,109.88,11.43,46.0,2023-05-27,2023,5,Saturday,Debit Card,7
ORD_001141,USER_0482,Rahul Rao,Delhi,Wendy's,Fast Food,222.14,0.0,29.0,2023-02-01,2023,2,Wednesday,Wallet,9
ORD_001142,USER_0027,Pooja Rao,Pune,Madras Cafe,South Indian,342.41,57.23,52.0,2023-08-05,2023,8,Saturday,Wallet,4
ORD_001143,USER_0730,Meera Joshi,Lucknow,Paradise Biryani,Biryani,781.51,0.0,29.0,2024-01-23,2024,1,Tuesday,UPI,4
ORD_001144,USER_0781,Ananya Sharma,Kolkata,Saravana Bhavan,South Indian,269.62,38.97,46.0,2023-08-18,2023,8,Friday,Wallet,5
ORD_001145,USER_0751,Kavya Gupta,Kolkata,Madras Cafe,South Indian,282.13,36.13,,2023-02-22,2023,2,Wednesday,Debit Card,3
ORD_001146,USER_0200,Divya Rao,Lucknow,Burger King,Fast Food,259.38,27.05,49.0,2023-12-03,2023,12,Sunday,Debit Card,2
ORD_001147,USER_0767,Sanjay Singh,Chandigarh,Dosa Plaza,South Indian,319.84,33.35,42.0,2024-03-31,2024,3,Sunday,Wallet,5
ORD_001148,USER_0518,Sneha Reddy,Delhi,Udipi Kitchen,South Indian,245.25,0.0,46.0,2024-10-31,2024,10,Thursday,Credit Card,4
ORD_001149,USER_0584,Arun Patel,Jaipur,Szechuan Kitchen,Chinese,599.4,82.55,28.0,2023-09-08,2023,9,Friday,Wallet,6
ORD_001150,USER_0267,Suresh Reddy,Surat,KFC,Fast Food,203.08,25.54,29.0,2023-11-18,2023,11,Saturday,Wallet,6
ORD_001151,USER_0507,Ananya Joshi,Mumbai,Dominos,Italian,313.96,0.0,36.0,2024-04-09,2024,4,Tuesday,Wallet,4
ORD_001152,USER_0729,Sneha Sharma,Mumbai,Chaat Corner,Street Food,223.89,12.0,30.0,2023-05-10,2023,5,Wednesday,Cash,4
ORD_001153,USER_0136,Meera Singh,Ahmedabad,Giani's,Desserts,150.98,13.02,38.0,2023-12-29,2023,12,Friday,Cash,5
ORD_001154,USER_0345,Amit Nair,Chandigarh,Lucknowi Biryani,Biryani,631.64,35.87,42.0,2024-09-15,2024,9,Sunday,UPI,4
ORD_001155,USER_0419,Karan Joshi,Surat,Delhi Chaat,Street Food,201.53,32.25,57.0,2023-10-24,2023,10,Tuesday,Wallet,3
ORD_001156,USER_0086,Vikram Singh,Indore,Wok & Roll,Chinese,516.87,61.01,40.0,2024-08-30,2024,8,Friday,UPI,6
ORD_001157,USER_0181,Meera Verma,Bhopal,McDonald's,Fast Food,283.81,38.21,53.0,2023-08-26,2023,8,Saturday,Wallet,3
ORD_001158,USER_0521,Vikram Joshi,Pune,Natural Ice Cream,Desserts,253.63,48.96,22.0,2023-11-27,2023,11,Monday,Credit Card,7
ORD_001159,USER_0441,Kavya Rao,Chennai,Wendy's,Fast Food,291.47,21.81,38.0,2024-09-22,2024,9,Sunday,Debit Card,1
ORD_001160,USER_0499,Sanjay Nair,Hyderabad,Golgappa House,Street Food,107.7,21.36,26.0,2023-06-23,2023,6,Friday,Credit Card,5
ORD_001161,USER_0683,Riya Verma,Kolkata,Burger King,Fast Food,243.08,39.68,21.0,2023-04-09,2023,4,Sunday,Wallet,3
ORD_001162,USER_0041,Ananya Kumar,Surat,Pizza Hut,Italian,1049.25,0.0,33.0,2024-05-15,2024,5,Wednesday,Debit Card,3
ORD_001163,USER_0585,Vikram Kumar,Surat,Giani's,Desserts,150.47,28.24,27.0,2024-06-17,2024,6,Monday,UPI,5
ORD_001164,USER_0443,Arun Patel,Delhi,Bombay Street,Street Food,222.9,35.61,27.0,2023-03-30,2023,3,Thursday,Debit Card,6
ORD_001165,USER_0081,Kavya Kumar,Bangalore,Pizza Hut,Italian,441.05,52.05,52.0,2023-12-01,2023,12,Friday,Cash,3
ORD_001166,USER_0724,Riya Sharma,Indore,Behrouz Biryani,Biryani,270.31,34.65,32.0,2024-03-19,2024,3,Tuesday,Wallet,5
ORD_001167,USER_0677,Ananya Sharma,Bangalore,Punjab Grill,North Indian,282.12,54.02,32.0,2023-09-09,2023,9,Saturday,Debit Card,5
ORD_001168,USER_0482,Rahul Rao,Delhi,Chowmein Corner,Chinese,580.1,0.0,32.0,2023-07-11,2023,7,Tuesday,Cash,9
ORD_001169,USER_0529,Priya Rao,Bhopal,Pizza Hut,Italian,360.54,29.31,31.0,2024-03-20,2024,3,Wednesday,Cash,5
ORD_001170,USER_0429,Arun Rao,Kolkata,Wendy's,Fast Food,433.96,0.0,42.0,2024-01-25,2024,1,Thursday,UPI,4
ORD_001171,USER_0544,Riya Joshi,Indore,Mainland China,Chinese,643.77,79.53,60.0,2023-08-26,2023,8,Saturday,UPI,5
ORD_001172,USER_0613,Rohit Reddy,Lucknow,Lucknowi Biryani,Biryani,406.79,0.0,38.0,2024-05-07,2024,5,Tuesday,UPI,4
ORD_001173,USER_0458,Arjun Singh,Hyderabad,Paradise Biryani,Biryani,497.41,0.0,40.0,2024-11-09,2024,11,Saturday,Cash,6
ORD_001174,USER_0356,Sanjay Kumar,Indore,Baskin Robbins,Desserts,436.05,61.12,35.0,2024-05-10,2024,5,Friday,Cash,4
ORD_001175,USER_0298,Kavya Joshi,Ahmedabad,Wendy's,Fast Food,550.41,32.54,40.0,2023-08-09,2023,8,Wednesday,Debit Card,2
ORD_001176,USER_0692,Divya Nair,Chennai,Hyderabadi House,Biryani,766.32,68.28,23.0,2024-02-05,2024,2,Monday,Debit Card,6
ORD_001177,USER_0498,Arjun Joshi,Jaipur,La Pino'z,Italian,1036.67,115.56,56.0,2024-10-13,2024,10,Sunday,Credit Card,6
ORD_001178,USER_0549,Arun Verma,Indore,Pizza Hut,Italian,849.68,0.0,54.0,2024-09-20,2024,9,Friday,Cash,3
ORD_001179,USER_0740,Karan Joshi,Indore,Delhi Darbar,North Indian,668.26,68.77,55.0,2023-04-03,2023,4,Monday,Cash,5
ORD_001180,USER_0671,Arjun Gupta,Bhopal,Amritsari Haveli,North Indian,417.26,0.0,30.0,2023-08-04,2023,8,Friday,Wallet,8
ORD_001181,USER_0406,Meera Patel,Bangalore,La Pino'z,Italian,1119.59,92.19,35.0,2023-06-15,2023,6,Thursday,Cash,2
ORD_001182,USER_0037,Riya Singh,Surat,Amritsari Haveli,North Indian,500.9,28.22,38.0,2023-04-15,2023,4,Saturday,Debit Card,4
